CompoundName,MixerLine,material_system,phase_route,template_id,historical_order_id,historical_batch_number,historical_actual_kwh,historical_actual_mooney,historical_best_actual_saving_pct,candidate_role,profile_Stage2_DryMixing_Duration,profile_Stage3_OilLoading_Duration,profile_Stage4_WetMixing_Duration,profile_Stage5_PID_Duration,profile_Stage6_BottomMixing_Duration,profile_Target_Temperature,context_difference_ambient_temperature_difference,context_difference_ambient_humidity_difference,context_difference_material_initial_temperature_difference,context_difference_batch_weight_difference,context_difference_fill_factor_difference,context_difference_supplier_COA_difference,context_difference_raw_material_lot_difference,context_difference_mixer_line_difference,context_difference_route_difference,context_difference_historical_batch_age_days
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1342434,2024~1342434,2,42.47013888888889,61.61000000000001,10.31,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,49.0,30.0,41.0,93.0,165.0,2.7,16.0,32.0,0.0,0.0,2.9,0,0,0,41
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1276191,2024~1276191,2,42.51503408091469,61.59666666666666,10.22,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,27.0,60.0,48.0,53.0,70.0,165.0,4.4,17.0,31.0,0.0,0.0,1.15,0,0,0,77
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1415951,2024~1415951,1,42.530972222222225,57.95,10.19,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,23.0,57.0,41.0,19.0,109.0,165.0,0.1,3.0,15.0,0.0,0.0,0.5,0,0,0,1
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1367336,2024~1367336,1,42.54097222222222,58.68333333333334,10.16,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,22.0,50.0,49.0,23.0,91.0,165.0,3.2,5.0,8.0,0.0,0.0,3.95,0,0,0,27
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1360343,2024~1360343,4,42.553333333333335,58.32,10.14,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,48.0,25.0,95.0,165.0,3.3,7.0,27.0,0.0,0.0,3.95,0,0,0,29
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1420226,2024~1420226,4,42.60944444444444,60.156666666666666,10.02,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,45.0,25.0,110.0,165.0,0.1,1.0,30.0,0.0,0.0,1.1,0,0,0,-1
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1395686,2024~1395686,5,42.610416666666666,58.2,10.02,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,49.0,24.0,109.0,165.0,3.0,3.0,38.0,0.0,0.0,0.7,0,0,0,12
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1330348,2024~1330348,2,42.61472222222222,58.620000000000005,10.01,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,58.0,26.0,43.0,94.0,165.0,1.9,8.0,30.0,0.0,0.0,0.7,0,0,0,47
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1416747,2024~1416747,5,42.63152777777778,59.49666666666667,9.97,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,46.0,46.0,24.0,108.0,165.0,0.1,3.0,28.0,0.0,0.0,0.0,0,0,0,0
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1352608,2024~1352608,1,42.64763888888889,58.68333333333334,9.94,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,23.0,60.0,22.0,37.0,92.0,165.0,0.8,14.0,15.0,0.0,0.0,2.1,0,0,0,35
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1321713,2024~1321713,3,42.70708333333333,59.9675,9.81,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,65.0,24.0,42.0,93.0,165.0,4.0,7.0,27.0,0.0,0.0,1.0,0,0,0,54
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1352608,2024~1352608,4,42.712777777777774,58.68333333333334,9.8,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,52.0,27.0,41.0,92.0,165.0,0.8,14.0,29.0,0.0,0.0,2.1,0,0,0,35
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1412424,2024~1412424,5,42.30361111111111,60.57,7.16,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,47.0,44.0,24.0,108.0,165.0,0.6,2.0,9.0,0.0,0.0,1.5,0,0,0,3
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1371284,2024~1371284,3,42.32666666666667,57.56,7.11,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,22.0,47.0,48.0,25.0,93.0,165.0,0.6,1.0,1.0,0.0,0.0,0.05,0,0,0,25
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1323754,2024~1323754,4,42.33902777777778,60.290000000000006,7.08,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,58.0,25.0,42.0,93.0,165.0,5.3,17.0,1.0,0.0,0.0,0.6,0,0,0,53
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1423906,2024~1423906,5,42.34597222222222,60.43,7.07,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,47.0,47.0,23.0,109.0,165.0,2.3,4.0,4.0,0.0,0.0,6.0667,0,0,0,-3
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1371284,2024~1371284,4,42.352916666666665,57.56,7.05,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,47.0,25.0,94.0,165.0,0.6,1.0,2.0,0.0,0.0,0.05,0,0,0,25
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1276191,2024~1276191,3,42.38127647442164,61.59666666666666,6.99,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,30.0,59.0,45.0,54.0,69.0,165.0,4.4,17.0,4.0,0.0,0.0,1.15,0,0,0,77
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1389876,2024~1389876,2,42.40833333333333,61.59,6.93,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,49.0,49.0,21.0,107.0,165.0,3.9,7.0,4.0,0.0,0.0,1.55,0,0,0,15
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1323754,2024~1323754,6,42.41430555555556,60.290000000000006,6.92,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,22.0,58.0,24.0,40.0,92.0,165.0,5.3,17.0,1.0,0.0,0.0,0.6,0,0,0,53
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1342434,2024~1342434,2,42.47013888888889,61.61000000000001,6.8,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,49.0,30.0,41.0,93.0,165.0,2.7,16.0,2.0,0.0,0.0,2.9,0,0,0,41
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1276191,2024~1276191,2,42.51503408091469,61.59666666666666,6.7,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,27.0,60.0,48.0,53.0,70.0,165.0,4.4,17.0,1.0,0.0,0.0,1.15,0,0,0,77
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1415951,2024~1415951,1,42.530972222222225,57.95,6.66,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,23.0,57.0,41.0,19.0,109.0,165.0,0.1,3.0,15.0,0.0,0.0,0.5,0,0,0,1
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1367336,2024~1367336,1,42.54097222222222,58.68333333333334,6.64,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,22.0,50.0,49.0,23.0,91.0,165.0,3.2,5.0,22.0,0.0,0.0,3.95,0,0,0,27
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1360343,2024~1360343,4,42.553333333333335,58.32,6.61,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,48.0,25.0,95.0,165.0,3.3,7.0,3.0,0.0,0.0,3.95,0,0,0,29
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1420226,2024~1420226,4,42.60944444444444,60.156666666666666,6.49,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,45.0,25.0,110.0,165.0,0.1,1.0,0.0,0.0,0.0,1.1,0,0,0,-1
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1395686,2024~1395686,5,42.610416666666666,58.2,6.49,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,49.0,24.0,109.0,165.0,3.0,3.0,8.0,0.0,0.0,0.7,0,0,0,12
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1330348,2024~1330348,2,42.61472222222222,58.620000000000005,6.48,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,58.0,26.0,43.0,94.0,165.0,1.9,8.0,0.0,0.0,0.0,0.7,0,0,0,47
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1416747,2024~1416747,5,42.63152777777778,59.49666666666667,6.44,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,46.0,46.0,24.0,108.0,165.0,0.1,3.0,2.0,0.0,0.0,0.0,0,0,0,0
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1352608,2024~1352608,1,42.64763888888889,58.68333333333334,6.41,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,23.0,60.0,22.0,37.0,92.0,165.0,0.8,14.0,15.0,0.0,0.0,2.1,0,0,0,35
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1321713,2024~1321713,3,42.70708333333333,59.9675,6.28,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,65.0,24.0,42.0,93.0,165.0,4.0,7.0,3.0,0.0,0.0,1.0,0,0,0,54
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1352608,2024~1352608,4,42.712777777777774,58.68333333333334,6.26,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,52.0,27.0,41.0,92.0,165.0,0.8,14.0,1.0,0.0,0.0,2.1,0,0,0,35
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1412424,2024~1412424,5,42.30361111111111,60.57,4.27,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,47.0,44.0,24.0,108.0,165.0,0.6,2.0,2.0,0.0,0.0,1.5,0,0,0,3
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1371284,2024~1371284,3,42.32666666666667,57.56,4.22,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,22.0,47.0,48.0,25.0,93.0,165.0,0.6,1.0,10.0,0.0,0.0,0.05,0,0,0,25
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1323754,2024~1323754,4,42.33902777777778,60.290000000000006,4.19,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,58.0,25.0,42.0,93.0,165.0,5.3,17.0,10.0,0.0,0.0,0.6,0,0,0,53
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1423906,2024~1423906,5,42.34597222222222,60.43,4.17,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,47.0,47.0,23.0,109.0,165.0,2.3,4.0,7.0,0.0,0.0,6.0667,0,0,0,-3
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1371284,2024~1371284,4,42.352916666666665,57.56,4.16,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,47.0,25.0,94.0,165.0,0.6,1.0,9.0,0.0,0.0,0.05,0,0,0,25
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1276191,2024~1276191,3,42.38127647442164,61.59666666666666,4.09,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,30.0,59.0,45.0,54.0,69.0,165.0,4.4,17.0,7.0,0.0,0.0,1.15,0,0,0,77
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1389876,2024~1389876,2,42.40833333333333,61.59,4.03,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,49.0,49.0,21.0,107.0,165.0,3.9,7.0,7.0,0.0,0.0,1.55,0,0,0,15
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1323754,2024~1323754,6,42.41430555555556,60.290000000000006,4.02,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,22.0,58.0,24.0,40.0,92.0,165.0,5.3,17.0,10.0,0.0,0.0,0.6,0,0,0,53
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1342434,2024~1342434,2,42.47013888888889,61.61000000000001,3.89,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,49.0,30.0,41.0,93.0,165.0,2.7,16.0,9.0,0.0,0.0,2.9,0,0,0,41
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1276191,2024~1276191,2,42.51503408091469,61.59666666666666,3.79,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,27.0,60.0,48.0,53.0,70.0,165.0,4.4,17.0,10.0,0.0,0.0,1.15,0,0,0,77
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1415951,2024~1415951,1,42.530972222222225,57.95,3.76,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,23.0,57.0,41.0,19.0,109.0,165.0,0.1,3.0,26.0,0.0,0.0,0.5,0,0,0,1
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1367336,2024~1367336,1,42.54097222222222,58.68333333333334,3.73,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,22.0,50.0,49.0,23.0,91.0,165.0,3.2,5.0,33.0,0.0,0.0,3.95,0,0,0,27
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1360343,2024~1360343,4,42.553333333333335,58.32,3.71,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,48.0,25.0,95.0,165.0,3.3,7.0,14.0,0.0,0.0,3.95,0,0,0,29
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1420226,2024~1420226,4,42.60944444444444,60.156666666666666,3.58,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,45.0,25.0,110.0,165.0,0.1,1.0,11.0,0.0,0.0,1.1,0,0,0,-1
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1395686,2024~1395686,5,42.610416666666666,58.2,3.58,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,21.0,46.0,49.0,24.0,109.0,165.0,3.0,3.0,3.0,0.0,0.0,0.7,0,0,0,12
M1-T09170WS-- 01 009,ML09,Silica,OilWet,2024~1330348,2024~1330348,2,42.61472222222222,58.620000000000005,3.57,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,20.0,58.0,26.0,43.0,94.0,165.0,1.9,8.0,11.0,0.0,0.0,0.7,0,0,0,47
